sample_id,area_id,areaname,samptype_id,samptype,ref_id,displaytext,zoterourl,ref_note,datbase,lab_id,lab,latitude,longitude,begperiod,endperiod,samplingyear,totdepth,sampdepth,station,samplabcode,species_id,taxonname,taxonrank,biogroup,taxondb,taxondbid,taxondburl,taxonrepname,bodypar_id,bodypar,sliceup,slicedown,sedtype_id,sedtype,sedrepname,nuclide_id,nusymbol,volume,salinity,temperatur,filtered,filtpore,samparea,drywt,wetwt,percentwt,sampmet_id,sampmet,prepmet_id,prepmet,drymet_id,drymet,counmet_id,counmet,decayedto,detection,activity,uncertaint,unit_id,unit,vartype,freq,rangelow,rangeupp,profile,transect_id,measure_note,shapetype_id,profile_id,sampnote,ref_fulltext,ref_yearpub,ref_sampleTypes,LongLat,displaycoordinates,DisplayLong,DisplayLat,id
2110,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,67.1333333333333,-22.9,1988-09-25 00:00:00.000,,1988,,100.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,31,134Cs,,34.1,3.7,,,,,,,0,Not available,0,Not available,0,Not available,18,Gamma,,=,0.26,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-22.9,67.133",0xE6100000010CA323B9FC87C850406666666666E636C0,-22.9,67.1333333333333,523741
2093,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,70.9833333333333,-18.8,1988-09-13 00:00:00.000,,1988,,80.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,31,134Cs,,34.5,0.0,,,,,,,0,Not available,0,Not available,0,Not available,18,Gamma,,=,0.66,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-18.8,70.983",0xE6100000010C098A1F63EEBE5140CDCCCCCCCCCC32C0,-18.8,70.9833333333333,523742
2033,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,70.9833333333333,-19.4333333333333,1988-09-15 00:00:00.000,,1988,,500.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,12,90Sr,,34.9,1.0,,,,,,,0,Not available,0,Not available,0,Not available,8,Beta,,=,2.0,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-19.433,70.983",0xE6100000010C098A1F63EEBE5140575BB1BFEC6E33C0,-19.4333333333333,70.9833333333333,523743
2047,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,70.9833333333333,-14.3333333333333,1988-09-11 00:00:00.000,,1988,,5.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,15,99Tc,,34.2,4.9,,,,,,,0,Not available,0,Not available,0,Not available,8,Beta,,=,0.045,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-14.333,70.983",0xE6100000010C098A1F63EEBE51407B832F4CA6AA2CC0,-14.3333333333333,70.9833333333333,523744
2041,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,68.1333333333333,-25.2166666666667,1988-09-25 00:00:00.000,,1988,,500.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,12,90Sr,,34.9,0.8,,,,,,,0,Not available,0,Not available,0,Not available,8,Beta,,=,2.1,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-25.217,68.133",0xE6100000010CA323B9FC870851400F0BB5A6793739C0,-25.2166666666667,68.1333333333333,523745
2027,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,70.9833333333333,-18.8,1988-09-13 00:00:00.000,,1988,,1350.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,12,90Sr,,34.9,0.8,,,,,,,0,Not available,0,Not available,0,Not available,8,Beta,,=,2.0,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-18.8,70.983",0xE6100000010C098A1F63EEBE5140CDCCCCCCCCCC32C0,-18.8,70.9833333333333,523746
2050,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,70.9833333333333,-14.3333333333333,1988-09-11 00:00:00.000,,1988,,535.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,15,99Tc,,34.9,0.0,,,,,,,0,Not available,0,Not available,0,Not available,8,Beta,,=,0.024,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-14.333,70.983",0xE6100000010C098A1F63EEBE51407B832F4CA6AA2CC0,-14.3333333333333,70.9833333333333,523747
2127,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,70.9833333333333,-18.8,1988-09-13 00:00:00.000,,1988,,750.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,33,137Cs,,34.9,0.3,,,,,,,0,Not available,0,Not available,0,Not available,18,Gamma,,=,4.5,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-18.8,70.983",0xE6100000010C098A1F63EEBE5140CDCCCCCCCCCC32C0,-18.8,70.9833333333333,523748
2021,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,71.0,-17.2833333333333,1988-09-12 00:00:00.000,,1988,,1660.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,12,90Sr,,34.9,0.8,,,,,,,0,Not available,0,Not available,0,Not available,8,Beta,,=,0.84,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-17.283,71",0xE6100000010C0000000000C05140F1F44A59864831C0,-17.2833333333333,71.0,523749
2070,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,70.9833333333333,-19.4333333333333,1988-09-15 00:00:00.000,,1988,,750.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,15,99Tc,,34.9,0.3,,,,,,,0,Not available,0,Not available,0,Not available,8,Beta,,=,0.028,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-19.433,70.983",0xE6100000010C098A1F63EEBE5140575BB1BFEC6E33C0,-19.4333333333333,70.9833333333333,523750
2013,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,70.9833333333333,-14.3333333333333,1988-09-11 00:00:00.000,,1988,,86.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,12,90Sr,,34.6,0.4,,,,,,,0,Not available,0,Not available,0,Not available,8,Beta,,=,2.4,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-14.333,70.983",0xE6100000010C098A1F63EEBE51407B832F4CA6AA2CC0,-14.3333333333333,70.9833333333333,523751
2113,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,70.9833333333333,-14.3333333333333,1988-09-11 00:00:00.000,,1988,,5.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,33,137Cs,,34.2,4.9,,,,,,,0,Not available,0,Not available,0,Not available,18,Gamma,,=,6.4,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-14.333,70.983",0xE6100000010C098A1F63EEBE51407B832F4CA6AA2CC0,-14.3333333333333,70.9833333333333,523752
2088,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,71.0,-17.2833333333333,1988-09-12 00:00:00.000,,1988,,86.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,31,134Cs,,34.6,0.2,,,,,,,0,Not available,0,Not available,0,Not available,18,Gamma,,=,0.68,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-17.283,71",0xE6100000010C0000000000C05140F1F44A59864831C0,-17.2833333333333,71.0,523753
