sample_id,area_id,areaname,samptype_id,samptype,ref_id,displaytext,zoterourl,ref_note,datbase,lab_id,lab,latitude,longitude,begperiod,endperiod,samplingyear,totdepth,sampdepth,station,samplabcode,species_id,taxonname,taxonrank,biogroup,taxondb,taxondbid,taxondburl,taxonrepname,bodypar_id,bodypar,sliceup,slicedown,sedtype_id,sedtype,sedrepname,nuclide_id,nusymbol,volume,salinity,temperatur,filtered,filtpore,samparea,drywt,wetwt,percentwt,sampmet_id,sampmet,prepmet_id,prepmet,drymet_id,drymet,counmet_id,counmet,decayedto,detection,activity,uncertaint,unit_id,unit,vartype,freq,rangelow,rangeupp,profile,transect_id,measure_note,shapetype_id,profile_id,sampnote,ref_fulltext,ref_yearpub,ref_sampleTypes,LongLat,displaycoordinates,DisplayLong,DisplayLat,id
563981,1908,North Pacific Ocean,1,Seawater,682,"NRA - Nuclear Regulation Authority, 2021",https://www.zotero.org/groups/2432820/maris/items/SDUT9VTL,,,0,Laboratory of Ion Beam Physics,38.0830555555556,141.256666666667,2020-05-10 00:00:00.000,,2020,,1.0,M-B1,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,31,134Cs,,,,,,,,,,0,Not available,0,Not available,0,Not available,0,Not available,,=,0.16,,1,Bq/m3,,,,,0.0,,,1,682.271,,"NRA - Nuclear Regulation Authority, 2021. Readings of Sea Area Monitoring - Monitoring of sea water - Off-shore area - Readings of Seawater Monitoring in Off-shore Sea Area [NRA].",2021,1,"141.257,38.083",0xE6100000010C18265305A30A43404E62105839A86140,141.256666666667,38.0830555555556,159819
