sample_id,area_id,areaname,samptype_id,samptype,ref_id,displaytext,zoterourl,ref_note,datbase,lab_id,lab,latitude,longitude,begperiod,endperiod,samplingyear,totdepth,sampdepth,station,samplabcode,species_id,taxonname,taxonrank,biogroup,taxondb,taxondbid,taxondburl,taxonrepname,bodypar_id,bodypar,sliceup,slicedown,sedtype_id,sedtype,sedrepname,nuclide_id,nusymbol,volume,salinity,temperatur,filtered,filtpore,samparea,drywt,wetwt,percentwt,sampmet_id,sampmet,prepmet_id,prepmet,drymet_id,drymet,counmet_id,counmet,decayedto,detection,activity,uncertaint,unit_id,unit,vartype,freq,rangelow,rangeupp,profile,transect_id,measure_note,shapetype_id,profile_id,sampnote,ref_fulltext,ref_yearpub,ref_sampleTypes,LongLat,displaycoordinates,DisplayLong,DisplayLat,id
554779,9999,Unassigned,1,Seawater,679,"TEPCO - Tokyo Electric Power Company, 2021",https://www.zotero.org/groups/2432820/maris/items/JEV6HP5A,,,0,Laboratory of Ion Beam Physics,37.4311111111111,141.034444444444,2018-05-23 07:05:00.000,,2018,10.0,2.0,T-1,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,29,131I,,,,,,,,,,0,Not available,0,Not available,0,Not available,0,Not available,,<,670.0,,1,Bq/m3,,,,,0.0,,,1,,,"TEPCO - Tokyo Electric Power Company, 2021. Readings of Sea Area Monitoring - Monitoring of sea water - Sea area close to TEPCO’s Fukushima Daiichi NPS / Coastal area - Readings of Sea Area Monitoring [TEPCO].",2021,1,"141.034,37.431",0xE6100000010C1EA7E8482EB742400C022B8716A16140,141.034444444444,37.4311111111111,797398
557869,9999,Unassigned,1,Seawater,679,"TEPCO - Tokyo Electric Power Company, 2021",https://www.zotero.org/groups/2432820/maris/items/JEV6HP5A,,,0,Laboratory of Ion Beam Physics,37.4152777777778,141.033888888889,2020-08-18 06:55:00.000,,2020,5.0,2.0,T-2,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,103,T-BETA,,,,,,,,,,0,Not available,0,Not available,0,Not available,0,Not available,,=,13000.0,,1,Bq/m3,,,,,0.0,,,1,,,"TEPCO - Tokyo Electric Power Company, 2021. Readings of Sea Area Monitoring - Monitoring of sea water - Sea area close to TEPCO’s Fukushima Daiichi NPS / Coastal area - Readings of Sea Area Monitoring [TEPCO].",2021,1,"141.034,37.415",0xE6100000010CB003E78C28B542400C022B8716A16140,141.033888888889,37.4152777777778,805694
557180,9999,Unassigned,1,Seawater,679,"TEPCO - Tokyo Electric Power Company, 2021",https://www.zotero.org/groups/2432820/maris/items/JEV6HP5A,,,0,Laboratory of Ion Beam Physics,37.4152777777778,141.033888888889,2018-09-22 07:05:00.000,,2018,5.0,2.0,T-2,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,103,T-BETA,,,,,,,,,,0,Not available,0,Not available,0,Not available,0,Not available,,=,12000.0,,1,Bq/m3,,,,,0.0,,,1,,,"TEPCO - Tokyo Electric Power Company, 2021. Readings of Sea Area Monitoring - Monitoring of sea water - Sea area close to TEPCO’s Fukushima Daiichi NPS / Coastal area - Readings of Sea Area Monitoring [TEPCO].",2021,1,"141.034,37.415",0xE6100000010CB003E78C28B542400C022B8716A16140,141.033888888889,37.4152777777778,803001
557970,9999,Unassigned,1,Seawater,679,"TEPCO - Tokyo Electric Power Company, 2021",https://www.zotero.org/groups/2432820/maris/items/JEV6HP5A,,,0,Laboratory of Ion Beam Physics,37.4152777777778,141.033888888889,2020-11-27 06:55:00.000,,2020,5.0,2.0,T-2,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,33,137Cs,,,,,,,,,,0,Not available,0,Not available,0,Not available,0,Not available,,<,590.0,,1,Bq/m3,,,,,0.0,,,1,,,"TEPCO - Tokyo Electric Power Company, 2021. Readings of Sea Area Monitoring - Monitoring of sea water - Sea area close to TEPCO’s Fukushima Daiichi NPS / Coastal area - Readings of Sea Area Monitoring [TEPCO].",2021,1,"141.034,37.415",0xE6100000010CB003E78C28B542400C022B8716A16140,141.033888888889,37.4152777777778,806057
556754,9999,Unassigned,1,Seawater,679,"TEPCO - Tokyo Electric Power Company, 2021",https://www.zotero.org/groups/2432820/maris/items/JEV6HP5A,,,0,Laboratory of Ion Beam Physics,37.4152777777778,141.033888888889,2017-07-08 07:40:00.000,,2017,5.0,2.0,T-2,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,103,T-BETA,,,,,,,,,,0,Not available,0,Not available,0,Not available,0,Not available,,=,9900.0,,1,Bq/m3,,,,,0.0,,,1,,,"TEPCO - Tokyo Electric Power Company, 2021. Readings of Sea Area Monitoring - Monitoring of sea water - Sea area close to TEPCO’s Fukushima Daiichi NPS / Coastal area - Readings of Sea Area Monitoring [TEPCO].",2021,1,"141.034,37.415",0xE6100000010CB003E78C28B542400C022B8716A16140,141.033888888889,37.4152777777778,801308
