sample_id,area_id,areaname,samptype_id,samptype,ref_id,displaytext,zoterourl,ref_note,datbase,lab_id,lab,latitude,longitude,begperiod,endperiod,samplingyear,totdepth,sampdepth,station,samplabcode,species_id,taxonname,taxonrank,biogroup,taxondb,taxondbid,taxondburl,taxonrepname,bodypar_id,bodypar,sliceup,slicedown,sedtype_id,sedtype,sedrepname,nuclide_id,nusymbol,volume,salinity,temperatur,filtered,filtpore,samparea,drywt,wetwt,percentwt,sampmet_id,sampmet,prepmet_id,prepmet,drymet_id,drymet,counmet_id,counmet,decayedto,detection,activity,uncertaint,unit_id,unit,vartype,freq,rangelow,rangeupp,profile,transect_id,measure_note,shapetype_id,profile_id,sampnote,ref_fulltext,ref_yearpub,ref_sampleTypes,LongLat,displaycoordinates,DisplayLong,DisplayLat,id
371025,1908,North Pacific Ocean,1,Seawater,126,"Fukushima Prefecture, 2011",https://www.zotero.org/groups/2432820/maris/items/MKKWS53P,,Fukushima Pref. seawater ports and fishing ground,0,Laboratory of Ion Beam Physics,36.9244444444444,140.872222222222,2011-10-10 00:00:00.000,,2011,13.0,2.0,Wharf Otsurugi Onahama Port,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,29,131I,,,,,,,,,,0,Not available,0,Not available,0,Not available,0,Not available,,<,1000.0,,1,Bq/m3,,,,,,,Updated: 2019-04-01T09:44:31.880. ,1,,Updated: 2019-04-01T09:44:31.880. 57.1km from FDNPS,"Fukushima Prefecture, 2011. Results of Environmental Radioactivity Monitoring by Fukushima Prefecture (Ports and Sea Surface Fishing Ground) (Sea Water).",2011,1,"140.872,36.904",0xE6100000010C4F401361C373424096438B6CE79B6140,140.8722222,36.9044444399999,431527
371193,1908,North Pacific Ocean,1,Seawater,126,"Fukushima Prefecture, 2011",https://www.zotero.org/groups/2432820/maris/items/MKKWS53P,,Fukushima Pref. seawater ports and fishing ground,0,Laboratory of Ion Beam Physics,36.9244444444444,140.872222222222,2013-05-20 00:00:00.000,,2013,13.0,2.0,Wharf Otsurugi Onahama Port,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,33,137Cs,,,,,,,,,,0,Not available,0,Not available,0,Not available,0,Not available,,<,1000.0,,1,Bq/m3,,,,,,,Updated: 2019-04-01T09:44:32.013. ,1,,Updated: 2019-04-01T09:44:32.013. 57.1km from FDNPS,"Fukushima Prefecture, 2011. Results of Environmental Radioactivity Monitoring by Fukushima Prefecture (Ports and Sea Surface Fishing Ground) (Sea Water).",2011,1,"140.872,36.904",0xE6100000010C4F401361C373424096438B6CE79B6140,140.8722222,36.9044444399999,287413
372651,1908,North Pacific Ocean,1,Seawater,126,"Fukushima Prefecture, 2011",https://www.zotero.org/groups/2432820/maris/items/MKKWS53P,,Fukushima Pref. seawater ports and fishing ground,0,Laboratory of Ion Beam Physics,36.9725,140.973333333333,2013-12-06 00:00:00.000,,2013,2.0,7.0,Offshore Iwaki city Ena 0.5 km,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,31,134Cs,,,,,,,,,,0,Not available,0,Not available,0,Not available,0,Not available,,<,1000.0,,1,Bq/m3,,,,,126.0,,Updated: 2019-04-01T09:44:33.367. ,1,,Updated: 2019-04-01T09:44:33.367. 50.2km from FDNPS,"Fukushima Prefecture, 2011. Results of Environmental Radioactivity Monitoring by Fukushima Prefecture (Ports and Sea Surface Fishing Ground) (Sea Water).",2011,1,"140.973,36.973",0xE6100000010C14AE47E17A7C42404260E5D0229F6140,140.973333333333,36.9725,197771
372151,1908,North Pacific Ocean,1,Seawater,126,"Fukushima Prefecture, 2011",https://www.zotero.org/groups/2432820/maris/items/MKKWS53P,,Fukushima Pref. seawater ports and fishing ground,0,Laboratory of Ion Beam Physics,36.9369444444444,140.891388888889,2015-12-28 00:00:00.000,,2015,4.0,2.0,Wharf No.4 Onahama Port,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,31,134Cs,,,,,,,,,,0,Not available,0,Not available,0,Not available,0,Not available,,<,1000.0,,1,Bq/m3,,,,,,,Updated: 2019-04-01T09:44:32.820. ,1,,Updated: 2019-04-01T09:44:32.820. 55.3km from FDNPS,"Fukushima Prefecture, 2011. Results of Environmental Radioactivity Monitoring by Fukushima Prefecture (Ports and Sea Surface Fishing Ground) (Sea Water).",2011,1,"140.891,36.917",0xE6100000010CE8D9ACFA5C7542408D976E12839C6140,140.8913889,36.91694444,167519
371179,1908,North Pacific Ocean,1,Seawater,126,"Fukushima Prefecture, 2011",https://www.zotero.org/groups/2432820/maris/items/MKKWS53P,,Fukushima Pref. seawater ports and fishing ground,0,Laboratory of Ion Beam Physics,36.9244444444444,140.872222222222,2013-04-01 00:00:00.000,,2013,13.0,2.0,Wharf Otsurugi Onahama Port,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,29,131I,,,,,,,,,,0,Not available,0,Not available,0,Not available,0,Not available,,<,1000.0,,1,Bq/m3,,,,,,,Updated: 2019-04-01T09:44:32.003. ,1,,Updated: 2019-04-01T09:44:32.003. 57.1km from FDNPS,"Fukushima Prefecture, 2011. Results of Environmental Radioactivity Monitoring by Fukushima Prefecture (Ports and Sea Surface Fishing Ground) (Sea Water).",2011,1,"140.872,36.904",0xE6100000010C4F401361C373424096438B6CE79B6140,140.8722222,36.9044444399999,52637
371119,1908,North Pacific Ocean,1,Seawater,126,"Fukushima Prefecture, 2011",https://www.zotero.org/groups/2432820/maris/items/MKKWS53P,,Fukushima Pref. seawater ports and fishing ground,0,Laboratory of Ion Beam Physics,36.9244444444444,140.872222222222,2012-09-03 00:00:00.000,,2012,13.0,2.0,Wharf Otsurugi Onahama Port,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,33,137Cs,,,,,,,,,,0,Not available,0,Not available,0,Not available,0,Not available,,<,1000.0,,1,Bq/m3,,,,,,,Updated: 2019-04-01T09:44:31.957. ,1,,Updated: 2019-04-01T09:44:31.953. 57.1km from FDNPS,"Fukushima Prefecture, 2011. Results of Environmental Radioactivity Monitoring by Fukushima Prefecture (Ports and Sea Surface Fishing Ground) (Sea Water).",2011,1,"140.872,36.904",0xE6100000010C4F401361C373424096438B6CE79B6140,140.8722222,36.9044444399999,283486
371848,1908,North Pacific Ocean,1,Seawater,126,"Fukushima Prefecture, 2011",https://www.zotero.org/groups/2432820/maris/items/MKKWS53P,,Fukushima Pref. seawater ports and fishing ground,0,Laboratory of Ion Beam Physics,36.9369444444444,140.891388888889,2013-01-18 00:00:00.000,,2013,4.0,2.0,Wharf No.4 Onahama Port,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,29,131I,,,,,,,,,,0,Not available,0,Not available,0,Not available,0,Not available,,<,1000.0,,1,Bq/m3,,,,,,,Updated: 2019-04-01T09:44:32.523. ,1,,Updated: 2019-04-01T09:44:32.523. 55.3km from FDNPS,"Fukushima Prefecture, 2011. Results of Environmental Radioactivity Monitoring by Fukushima Prefecture (Ports and Sea Surface Fishing Ground) (Sea Water).",2011,1,"140.891,36.917",0xE6100000010CE8D9ACFA5C7542408D976E12839C6140,140.8913889,36.91694444,286646
